☑️,ID,Parent ID,Уровень,Путь в иерархии,Название категории,URL,Товаров,В наличии,SEO статус,AI статус,Обновлено,Админка
false,29737341,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Marksman,      └─ Marksman,/collection/pritsely-vector-optics-marksman,6,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29737341
false,29740741,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Taurus,      └─ Taurus,/collection/pritsely-vector-optics-taurus,6,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29740741
false,29740835,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Minotaur,      └─ Minotaur,/collection/pritsely-vector-optics-minotaur,2,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29740835
false,29740922,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Sentinel,      └─ Sentinel,/collection/pritsely-vector-optics-sentinel,5,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29740922
false,29740949,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Veyron,      └─ Veyron,/collection/pritsely-vector-optics-veyron,11,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29740949
false,29740981,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Paragon,      └─ Paragon,/collection/pritsely-vector-optics-paragon,7,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29740981
false,29742146,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > VictOptics,      └─ VictOptics,/collection/pritsely-vector-optics-victoptics,2,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742146
false,29742195,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > 1 Inch,      └─ 1 Inch,/collection/pritsely-vector-optics-1-inch,3,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742195
false,29742228,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Frenzy,      └─ Frenzy,/collection/pritsely-vector-optics-frenzy,5,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742228
false,29742614,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Maverick,      └─ Maverick,/collection/pritsely-vector-optics-maverick,4,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742614
false,29742681,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Scrapper,      └─ Scrapper,/collection/pritsely-vector-optics-scrapper,2,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742681
false,29742894,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Nautilus,      └─ Nautilus,/collection/pritsely-vector-optics-nautilus,2,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742894
false,29739205,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Оптические прицелы Vector Optics,      └─ Оптические прицелы Vector Optics,/collection/opticheskie-pritsely-vector-optics,66,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29739205
false,29739223,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Коллиматорные прицелы Vector Optics,      └─ Коллиматорные прицелы Vector Optics,/collection/kollimatornye-pritsely-vector-optics,18,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29739223
false,29742932,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Призматические прицелы Vector Optics,      └─ Призматические прицелы Vector Optics,/collection/prizmaticheskie-pritsely-vector-optics,6,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29742932
false,29743251,27628330,3,Каталог > Прицелы > Прицелы Vector Optics > Загонные прицелы Vector Optics,      └─ Загонные прицелы Vector Optics,/collection/zagonnye-pritsely-vector-optics,27,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29743251
false,27628397,25314271,2,Каталог > Прицелы > Прицелы Artelv,    └─ Прицелы Artelv,/collection/pritsely-artelv,25,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/27628397
false,29766305,27628397,3,Каталог > Прицелы > Прицелы Artelv > Прицелы Artelv CRS для ближней охоты,      └─ Прицелы Artelv CRS для ближней охоты,/collection/pritsely-artelv-crs-dlya-blizhney-ohoty,17,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766305
false,29766464,27628397,3,Каталог > Прицелы > Прицелы Artelv > Прицелы Artelv LRS для дальней охоты,      └─ Прицелы Artelv LRS для дальней охоты,/collection/pritsely-artelv-lrs-dlya-dalney-ohoty,6,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766464
false,25703265,25314271,2,Каталог > Прицелы > Прицелы ВОМЗ (Пилад),    └─ Прицелы ВОМЗ (Пилад),/collection/pritsely-vomz-pilad,24,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/25703265
false,29766251,25314271,2,Каталог > Прицелы > Прицелы MewLite,    └─ Прицелы MewLite,/collection/pritsely-mewlite,15,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766251
false,29766607,25314271,2,Каталог > Прицелы > Прицелы Konus,    └─ Прицелы Konus,/collection/pritsely-konus,29,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766607
false,29766683,29766607,3,Каталог > Прицелы > Прицелы Konus > Прицелы Konus Konuspro,      └─ Прицелы Konus Konuspro,/collection/pritsely-konus-konuspro,21,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766683
false,29766848,25314271,2,Каталог > Прицелы > Прицелы Sturman,    └─ Прицелы Sturman,/collection/pritsely-sturman,10,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766848
false,29766874,25314271,2,Каталог > Прицелы > Прицелы Leupold,    └─ Прицелы Leupold,/collection/pritsely-leupold,21,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766874
false,29766896,25314271,2,Каталог > Прицелы > Прицелы Carl Zeiss,    └─ Прицелы Carl Zeiss,/collection/pritsely-carl-zeiss,5,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766896
false,29766902,25314271,2,Каталог > Прицелы > Прицелы Vortex,    └─ Прицелы Vortex,/collection/pritsely-vortex,9,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29766902
false,29767220,25314271,2,Каталог > Прицелы > Прицелы Nikko Stirling,    └─ Прицелы Nikko Stirling,/collection/pritsely-nikko-stirling,40,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29767220
false,29767865,29767220,3,Каталог > Прицелы > Прицелы Nikko Stirling > Panamax,      └─ Panamax,/collection/pritsely-nikko-stirling-panamax,7,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29767865
false,29767871,29767220,3,Каталог > Прицелы > Прицелы Nikko Stirling > Mountmaster,      └─ Mountmaster,/collection/pritsely-nikko-stirling-mountmaster,5,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29767871
false,29767960,29767220,3,Каталог > Прицелы > Прицелы Nikko Stirling > Airking,      └─ Airking,/collection/pritsely-nikko-stirling-airking,6,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29767960
false,29767979,29767220,3,Каталог > Прицелы > Прицелы Nikko Stirling > Metor,      └─ Metor,/collection/pritsely-nikko-stirling-metor,3,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/29767979
